elapsed,label,responseCode,threadName,bytes,sentBytes,grpThreads,allThreads,Latency,SampleCount,ErrorCount,IdleTime,Connect
1531,HTTP Request,200,Thread Group 1-109,1091,272,99,99,430,1,0,0,200
430,HTTP Request-0,301,Thread Group 1-109,145,136,99,99,430,1,0,0,200
1101,HTTP Request-1,200,Thread Group 1-109,946,136,99,99,1101,1,0,0,932
1531,HTTP Request,200,Thread Group 1-110,1091,272,97,97,431,1,0,0,207
431,HTTP Request-0,301,Thread Group 1-110,145,136,97,97,431,1,0,0,207
1100,HTTP Request-1,200,Thread Group 1-110,946,136,97,97,1100,1,0,0,933
1533,HTTP Request,200,Thread Group 1-105,1091,272,97,97,430,1,0,0,201
430,HTTP Request-0,301,Thread Group 1-105,145,136,97,97,430,1,0,0,201
1099,HTTP Request-1,200,Thread Group 1-105,946,136,97,97,1099,1,0,0,941
1504,HTTP Request,200,Thread Group 1-113,1091,272,95,95,465,1,0,0,243
465,HTTP Request-0,301,Thread Group 1-113,145,136,95,95,465,1,0,0,243
1038,HTTP Request-1,200,Thread Group 1-113,946,136,95,95,1038,1,0,0,894
1540,HTTP Request,200,Thread Group 1-107,1091,272,94,94,440,1,0,0,211
440,HTTP Request-0,301,Thread Group 1-107,145,136,94,94,440,1,0,0,211
1100,HTTP Request-1,200,Thread Group 1-107,946,136,94,94,1100,1,0,0,933
1528,HTTP Request,200,Thread Group 1-120,1091,272,93,93,462,1,0,0,242
1529,HTTP Request,200,Thread Group 1-121,1091,272,93,93,491,1,0,0,281
1529,HTTP Request,200,Thread Group 1-116,1091,272,93,93,462,1,0,0,241
491,HTTP Request-0,301,Thread Group 1-121,145,136,93,93,491,1,0,0,281
462,HTTP Request-0,301,Thread Group 1-120,145,136,93,93,462,1,0,0,242
462,HTTP Request-0,301,Thread Group 1-116,145,136,93,93,462,1,0,0,241
1066,HTTP Request-1,200,Thread Group 1-120,946,136,93,93,1066,1,0,0,922
1037,HTTP Request-1,200,Thread Group 1-121,946,136,93,93,1037,1,0,0,896
1528,HTTP Request,200,Thread Group 1-117,1091,272,93,93,462,1,0,0,243
1066,HTTP Request-1,200,Thread Group 1-116,946,136,93,93,1066,1,0,0,910
